Time,fPLSP,cLO_measured
3193,277.720514427774,14.8676764578578
3193.5,278.052513879346,14.873848060151
3194,278.310285179471,14.8697597614535
3194.5,278.558596013344,14.8704657291121
3195,277.935974548702,14.8749073812885
3195.5,278.291095997324,14.8714979591913
3196,277.90853430151,14.8641780300348
3196.5,277.463569930772,14.8662306705416
3197,277.605207318902,14.8759944305607
3197.5,277.612827653127,14.8688891627971
3198,278.23193737171,14.8697491440959
3198.5,277.326973585723,14.8742661249646
3199,277.16319619984,14.8709539405284
3199.5,277.712076964665,14.8679904100262
3200,277.848996252653,14.8707678076072
3200.5,278.52458894541,14.8710054365556
3201,278.559819447085,14.8714322954094
3201.5,278.406075623426,14.8739860402895
3202,277.888409410144,14.8707601451032
3202.5,279.321420749074,14.8674296130144
3203,278.093079273065,14.8728506340784
3203.5,277.957946342885,14.8749443913404
3204,277.614946889106,14.8725895103247
3204.5,277.988498122387,14.8746619690008
3205,278.042186702597,14.8755281620897
3205.5,278.217634749018,14.872019999924
3206,277.472356604882,14.866674771768
3206.5,278.241129552807,14.8693680549999
3207,278.173999702022,14.8737494673047
3207.5,277.723636720896,14.8786408964574
3208,277.906678674188,14.8638240139367
3208.5,277.323315900143,14.8706815582654
3209,277.836777998681,14.8676836333693
3209.5,279.055306361069,14.8692818757164
3210,277.840178730206,14.8734949013456
3210.5,278.812559691152,14.8692638394723
3211,277.704522410197,14.871488563549
3211.5,277.533611618606,14.8710780674878
3212,277.807128113915,14.8674561651219
3212.5,278.256782708463,14.8674080904029
3213,277.162283600816,14.8712428630242
3213.5,278.027631861643,14.8735230253297
3214,278.592749687764,14.8763968941305
3214.5,278.064999270722,14.867402297434
3215,278.223223491332,14.868828164897
3215.5,278.475045718926,14.872136308974
3216,277.496303474444,14.8714633953849
3216.5,278.076189886489,14.8693619912705
3217,277.343988205592,14.8728142793961
3217.5,278.164294293293,14.8714185831775
3218,278.620744939034,14.8731696208889
3218.5,278.552108058183,14.8691484481699
3219,278.332723873707,14.8712163046187
3219.5,278.29183203499,14.8714991520396
3220,278.631990833973,14.8712126906265
3220.5,278.126756528357,14.8737769041773
3221,278.112524436858,14.8753801514486
3221.5,278.184799153101,14.8700648167662
3222,277.883080697857,14.8671892490194
3222.5,278.276130130141,14.8637566019466
3223,278.55267916643,14.8630415356842
3223.5,277.750806035245,14.8682601670526
3224,278.490344251953,14.8720845020974
3224.5,277.840843725677,14.8691598034376
3225,278.71482358896,14.8718175129314
3225.5,277.281251808466,14.8750851310466
3226,278.915766190837,14.8726985002063
3226.5,278.608040137136,14.8702111190973
3227,278.005929042642,14.8721102178224
3227.5,278.245433722617,14.8700132917016
3228,278.480523174635,14.8712524489433
3228.5,278.227840054921,14.8684048176149
3229,278.423790156758,14.8749459121582
3229.5,278.33542342601,14.8648663063317
3230,277.20886183734,14.8715497369689
3230.5,278.084786244309,14.870409259731
3231,277.640500275476,14.8655830226485
3231.5,278.049885110884,14.8690438275866
3232,277.300281256335,14.8724915027335
3232.5,278.118846696769,14.871943466467
3233,278.020557789073,14.8744282496332
3233.5,278.258223504747,14.869358450185
3234,277.870831882419,14.8703377088695
3234.5,277.977916955213,14.8678000763634
3235,278.540610465069,14.8672270855347
3235.5,277.947069340138,14.8697199459552
3236,277.453630972487,14.8699316171177
3236.5,277.818637977756,14.8775449120728
3237,277.9222074897,14.871118781568
3237.5,278.009287818749,14.8690651735418
3238,278.648898793388,14.8668781597086
3238.5,278.527165782801,14.8724637977667
3239,278.417439917275,14.8728905310964
3239.5,278.064521925227,14.8717109789967
3240,277.387203827855,14.8736777868724
3240.5,277.57635196388,14.8650170087231
3241,278.485905970064,14.8771637083756
3241.5,278.237580795149,14.8686662528885
3242,277.860944587911,14.8750887150384
3242.5,277.991072865731,14.8745692272869
3243,277.230550972351,14.8727574330051
3243.5,278.212615652324,14.8702990380047
3244,278.194747054683,14.8736866322742
3244.5,277.418396282816,14.8733047336224
3245,277.742542928085,14.8728519905234
3245.5,278.803999158533,14.8749619441135
3246,278.146403778151,14.8718473421761
3246.5,277.791580942402,14.8683027958309
3247,277.821156073675,14.8723293849705
3247.5,277.576058732501,14.8738047927439
3248,277.523395346649,14.8680081877775
3248.5,277.850760122825,14.871209056894
3249,277.416904767092,14.8699549874537
3249.5,277.770101340293,14.8724885976686
3250,277.661159316675,14.8703810267859
3250.5,278.455093979561,14.8755231972406
3251,277.920960831207,14.8682726958961
3251.5,277.889765585315,14.8729611860176
3252,277.956611595729,14.8716353588232
3252.5,277.82618427841,14.8701309698308
3253,278.497745471881,14.8668793991946
3253.5,277.512514964881,14.8693071445473
3254,277.847417135736,14.8714264863811
3254.5,278.360031031153,14.8686992397137
3255,277.939440854112,14.8672709564648
3255.5,277.519575662508,14.8686011818947
3256,278.191617491513,14.8717490044135
3256.5,278.434248703772,14.8732877426702
3257,278.710079616102,14.8668492861918
3257.5,278.196648422508,14.8728998557683
3258,278.368760038969,14.8717484074119
3258.5,278.671148141868,14.8705673416221
3259,277.674838552993,14.8679605497821
3259.5,277.55562366745,14.8703387193342
3260,278.529146768429,14.8685202943275
3260.5,278.507931619326,14.8717271949642
3261,277.629875617045,14.8685858251897
3261.5,277.63224664098,14.8697381647616
3262,278.289530650284,14.8694101673017
3262.5,278.576411514382,14.8770337301553
3263,277.947775844622,14.874009429606
3263.5,278.216507655997,14.8698960279856
3264,278.023312243499,14.8649066039952
3264.5,277.645026070616,14.8670187815709
3265,278.440212479977,14.8700857051558
3265.5,278.658605927242,14.874877410834
3266,278.019576209676,14.8737616696141
3266.5,277.79277620158,14.8701534497224
3267,277.594743411382,14.8731393879415
3267.5,278.200094615695,14.8763930628888
3268,278.833862460392,14.8649765311273
3268.5,277.352610510558,14.8725160263205
3269,277.47162047766,14.8740258683933
3269.5,278.7506175706,14.8716325470319
3270,277.991189802039,14.8730302254204
3270.5,278.79068248352,14.8737691239972
3271,278.602683572726,14.8687497680997
3271.5,277.550745405504,14.8704941062663
3272,278.033100557689,14.8666689241
3272.5,277.223089450693,14.8728228142864
3273,278.520009253308,14.8711770535845
3273.5,277.910651168247,14.8739091176677
3274,278.707704320143,14.8713654663639
3274.5,277.952077952551,14.8690559496718
3275,277.926443354134,14.8652291554472
3275.5,278.169862471812,14.8715867225584
3276,278.04767224756,14.8684711109661
3276.5,277.62588118985,14.8700272975598
3277,278.291885859792,14.8692030768763
3277.5,278.179578457985,14.872273835221
3278,278.193863575376,14.8708484662527
3278.5,278.304473428922,14.8718463852943
3279,278.431561523563,14.871085542795
3279.5,278.451397508821,14.8687611486913
3280,277.783518765219,14.8722966895511
3280.5,277.8259908263,14.8718415189336
3281,278.267733240877,14.8644050059532
3281.5,278.066686293117,14.8681617378439
3282,278.393714455773,14.8718152944518
3282.5,276.973947045267,14.8685608554487
3283,277.735256052572,14.8735055529148
3283.5,277.205196466606,14.8758863679188
3284,277.691544116051,14.8730972491342
3284.5,277.919182207925,14.8715511489723
3285,277.589013038162,14.8724128602078
3285.5,277.957325674897,14.8695834681215
3286,278.02367621482,14.865574770367
3286.5,278.32166928134,14.866757729743
3287,277.464054293537,14.8666412736231
3287.5,278.835477949014,14.8698946567159
3288,278.113226923903,14.8679039485895
3288.5,277.265208233177,14.8717720339868
3289,278.60041119368,14.8676640814468
3289.5,277.933335780109,14.8726168134522
3290,277.784162749099,14.874961161151
3290.5,277.175172824501,14.873892619023
3291,278.629652959106,14.8688540868167
3291.5,278.630696699494,14.870638303856
3292,278.965182213279,14.8692953002819
3292.5,277.681479476227,14.8687085400944
3293,276.65037261614,14.8766158747831
3293.5,277.788812149526,14.8734367479492
3294,278.161391823612,14.8714915544401
3294.5,278.501582776495,14.8669057285862
3295,277.903422078044,14.8726174379319
3295.5,278.476026824681,14.8726160296372
3296,278.821356517122,14.8766710781404
3296.5,278.460998553398,14.8742852508939
3297,277.854863059836,14.8720422381026
3297.5,278.037612808299,14.875097024334
3298,278.645079068785,14.8731342488807
3298.5,278.610746780438,14.867095050158
3299,278.604840351593,14.8723206907763
3299.5,278.536676335334,14.8711481382202
3300,278.199304963489,14.8753098741853
3300.5,278.063582866735,14.8694346363085
3301,277.705798941288,14.8638895617996
3301.5,278.631572144569,14.8720135576339
3302,277.628018832822,14.8709901891671
3302.5,277.808000803466,14.8731992914494
3303,277.472154784525,14.8690601694161
3303.5,277.2948141422,14.8776679156542
3304,277.906915806464,14.8721396896382
3304.5,277.661899905487,14.8771418078849
3305,277.633789317078,14.8709375437821
3305.5,278.092518276163,14.871382586778
3306,278.111844058345,14.8723620689463
3306.5,278.263946470329,14.8750998691447
3307,277.367819781238,14.8694807741688
3307.5,278.025677516861,14.8689846414277
3308,277.807107844728,14.8767398776434
3308.5,277.325903697756,14.8662119350223
3309,278.606453387806,14.8685300400678
3309.5,278.19868841014,14.8761090054313
3310,277.576075325763,14.8676879413902
3310.5,277.360136011151,14.8677470540558
3311,277.599639131578,14.8727966024139
3311.5,278.110607242566,14.8736129701472
3312,277.24425702622,14.8629308352654
3312.5,278.588852738373,14.8635775119452
3313,278.464351319806,14.86522574169
3313.5,277.795688722968,14.8710465154788
3314,277.960609698432,14.870651895749
3314.5,278.135820072999,14.8707152849139
3315,277.507126322398,14.8744143170679
3315.5,278.819401858382,14.8709268336685
3316,277.96336190883,14.8730965311276
3316.5,278.487333602913,14.8648037505348
3317,277.096549861802,14.8719043972142
3317.5,277.874670323487,14.8722263646297
3318,278.723262821385,14.868914908765
3318.5,279.115806323602,14.8751722614129
3319,277.971497744843,14.8723111059387
3319.5,277.387882058282,14.8720632019647
3320,278.702276477683,14.8718773732936
3320.5,278.4039601898,14.8772078370126
3321,278.36606548254,14.8753728788432
3321.5,278.659609940345,14.8730371138109
3322,277.995837530637,14.8707250016625
3322.5,278.338209480025,14.8780925289368
3323,278.00461515236,14.870370041458
3323.5,278.403050220643,14.8705235465477
3324,278.118357078024,14.8713288363018
3324.5,277.470881915463,14.8721326232816
3325,278.364930974261,14.8701319038069
3325.5,277.854743997291,14.8692554938804
3326,277.771726413366,14.8693877373092
3326.5,278.975002075529,14.8727456722239
3327,278.435856484069,14.8720926461934
3327.5,277.946274668096,14.8659847743238
3328,277.313527063242,14.8724949853118
3328.5,278.274077174763,14.8696663200676
3329,278.572897753705,14.8685953018557
3329.5,279.619853748858,14.8728930869521
3330,278.94273954533,14.8702639202469
3330.5,278.204135919987,14.8748191637086
3331,277.995158794319,14.8647821738982
3331.5,278.496762258815,14.8709227801251
3332,277.762693010448,14.8731583648017
3332.5,277.733669479748,14.8750777947665
3333,277.680620580198,14.8725417885121
3333.5,277.30206881549,14.8668505143986
3334,277.468805027044,14.8685429575382
3334.5,278.20254805512,14.8705711970286
3335,277.577429899379,14.8786322869007
3335.5,277.01734745798,14.8691026057407
3336,278.469731771972,14.8743407061169
3336.5,277.410705150289,14.8700204131125
3337,278.110294097924,14.87014316285
3337.5,277.417222984775,14.8721408823692
3338,278.216211528041,14.8733003058627
3338.5,278.36036379496,14.8687672797823
3339,279.20912942063,14.8689428300982
3339.5,278.209251420524,14.8712294589033
3340,277.452953305875,14.873545708026
3340.5,278.055542413129,14.8675200390735
3341,278.558215501681,14.8715960100845
3341.5,278.534087240512,14.8692380840651
3342,278.181031854275,14.8724031924412
3342.5,278.016294877625,14.8686384827061
3343,277.35186042789,14.8749598669123
3343.5,277.319767166386,14.8737275113453
3344,278.608924093865,14.8749392730113
3344.5,278.615098723295,14.8739402917681
3345,277.807796630274,14.8731617648961
3345.5,278.362104879337,14.8662010795062
3346,277.3504905454,14.8749023705021
3346.5,277.725079242849,14.8729928404173
3347,277.299510245115,14.8677878445572
3347.5,278.035522660809,14.8720904546345
3348,277.370799397454,14.8684659644486
3348.5,277.29368206241,14.8717225506561
3349,278.467053933411,14.87474137433
3349.5,277.900639722358,14.870271615903
3350,277.287759601732,14.8717656898524
3350.5,278.999392422491,14.872712982321
3351,278.037847054795,14.8752380348537
3351.5,277.28866139373,14.8695621702522
3352,277.316570942927,14.8723419504787
3352.5,278.451109338288,14.8689699222826
3353,278.904924739679,14.8719334261639
3353.5,277.805213747222,14.8726134385079
3354,277.686029726408,14.8751954960427
3354.5,278.294034476758,14.8689432989367
3355,278.166383625577,14.876172942765
3355.5,277.678238241177,14.872386470256
3356,278.095932490023,14.8692173192092
3356.5,278.055416727906,14.8713335611486
3357,277.467974083323,14.8716447453926
3357.5,278.119008222798,14.8726334025319
3358,277.755200224467,14.8686839158929
3358.5,277.982683445021,14.8712495691192
3359,278.04246764873,14.8743738267577
3359.5,277.752355651054,14.8682031494109
3360,277.913978986807,14.870631491993
3360.5,278.074881871246,14.8760452727826
3361,277.841700754592,14.8700842993474
3361.5,277.259740688765,14.8763729272595
3362,277.635835353391,14.8755194724871
3362.5,278.084669722859,14.8731795360759
3363,277.850738294892,14.8669884318929
3363.5,277.539779127402,14.8754301391939
3364,277.787910889587,14.8744221331078
3364.5,277.765188339303,14.8675374217504
3365,278.169131745247,14.8765007651367
3365.5,277.726280218117,14.8683917514352
3366,278.322642022416,14.8716531706641
3366.5,277.563252156811,14.873981794239
3367,279.133267605562,14.8687540405062
3367.5,277.539810712169,14.8716528284642
3368,277.205207740886,14.8731765103899
3368.5,277.672780413681,14.8742199602274
3369,277.983138730423,14.8692055354639
3369.5,277.830401727929,14.8774323197764
3370,278.369810051794,14.8715062431315
3370.5,277.341180724742,14.8720891365157
3371,278.854202550477,14.8652669427251
3371.5,278.547241210404,14.8717640217688
3372,277.966299161504,14.8743946067949
3372.5,277.975834768551,14.8729160734344
3373,278.635233717812,14.8709062065733
3373.5,278.334394507642,14.8693002425854
3374,277.474603796338,14.8747204790155
3374.5,278.269385140146,14.8686755194496
3375,278.412733052964,14.8711627069014
3375.5,277.806278497418,14.8706203940668
3376,278.279987100681,14.8700478239359
3376.5,278.060056394429,14.8731111400523
3377,278.48345820132,14.8686479197295
3377.5,278.029058677926,14.8655742048165
3378,279.294922824637,14.8741363153033
3378.5,277.413692411945,14.8668692047585
3379,278.274290753788,14.8687285167816
3379.5,277.607832717094,14.8701970561399
3380,278.669721282375,14.8724236975567
3380.5,278.613365994389,14.8679577618796
3381,278.051603675314,14.8681146693617
3381.5,277.87548442741,14.8643844955202
3382,277.992362687931,14.8706624649595
3382.5,277.784447294396,14.8674210934492
3383,277.131301925953,14.8682975401368
3383.5,277.03955963082,14.87534308262
3384,277.513740532151,14.8717792069061
3384.5,277.986955023326,14.8731645259934
3385,278.207488108104,14.8695631933776
3385.5,277.967455470645,14.8771756169659
3386,278.890475896052,14.8713778116673
3386.5,277.634249408205,14.8752942407103
3387,277.484248988363,14.8730950207745
3387.5,277.502472608551,14.8723601005623
3388,278.322274074989,14.8676795134712
3388.5,277.708174758276,14.8769942969908
3389,277.873614192755,14.87099924256
3389.5,277.785506014343,14.8663989889518
3390,276.842073344726,14.8683066451908
3390.5,278.060532556991,14.8714064707972
3391,278.022009724596,14.876461669589
3391.5,277.420821239282,14.8692874646442
3392,277.474419609896,14.8723079877576
3392.5,277.702119801836,14.8698724658731
3393,278.482840255014,14.8715474675466
3393.5,277.943465124756,14.8730619880613
3394,277.432527287814,14.871191514237
3394.5,278.404816928383,14.8707159452664
3395,278.473412998728,14.8709423679505
3395.5,278.882408387691,14.874444897609
3396,277.964033673472,14.8760187646558
3396.5,277.754875026488,14.8763909555348
3397,278.666422702068,14.8668322040207
3397.5,277.984065562385,14.878354050713
3398,277.381262463754,14.8702690685244
3398.5,277.861885933082,14.8752896159415
3399,278.347788839356,14.8745058737274
3399.5,277.777353383542,14.8724953968757
3400,278.55231760782,14.8720738396242
3400.5,278.272498388713,14.8777072422591
3401,278.087811391693,14.8772842115672
3401.5,276.999604877371,14.8718638748881
3402,278.703938251621,14.8655921633104
3402.5,277.778177495446,14.8775875554178
3403,277.159496773702,14.8740291372077
3403.5,277.783170500775,14.8718893256648
3404,278.62244531863,14.8662410926997
3404.5,277.847288311503,14.8658995984982
3405,277.641555267434,14.8705772626994
3405.5,278.595744166521,14.8691156970295
3406,277.78798823693,14.8659155102459
3406.5,278.940316967245,14.8741645107519
3407,277.994592786703,14.8775624750398
3407.5,278.221932430886,14.8753543014028
3408,278.072934073352,14.8711799643295
3408.5,278.746252179341,14.8694383092181
3409,278.001999811274,14.8711404241269
3409.5,277.479949969831,14.8760983882539
3410,278.525021420988,14.8723364697202
3410.5,277.520251198642,14.8722251170378
3411,278.197905122617,14.8749581110529
3411.5,277.802877539648,14.8730049537053
3412,277.788549184713,14.8684778263129
3412.5,278.375360013119,14.8735227240095
3413,278.766619978269,14.8665213745746
3413.5,278.14015181679,14.872720430159
3414,278.110738598383,14.8724931785768
3414.5,278.514544948106,14.8735109954191
3415,277.576238650993,14.8722587815768
3415.5,277.593190804059,14.8696139736701
3416,277.78970175004,14.87217698024
3416.5,278.576937545907,14.8683818722172
3417,278.032785874523,14.8741913450816
3417.5,278.342124850098,14.8619101677007
3418,278.297839190309,14.8685115030397
3418.5,278.418312278,14.8642230586903
3419,278.297307959032,14.8707257840859
3419.5,277.662091550793,14.8712338202909
3420,278.764155170119,14.8700333400748
3420.5,278.368498849115,14.8731257179582
3421,278.518227584528,14.8695099667873
3421.5,278.029744064884,14.8721972818665
3422,278.084541504228,14.873167648854
3422.5,277.635181730341,14.8720434993326
3423,278.071039048615,14.8753248015166
3423.5,278.58537531737,14.8689443016345
3424,277.790277317329,14.8712762044
3424.5,277.254213466281,14.8705650003929
3425,278.094096878721,14.8728118048965
3425.5,278.493825644793,14.8720903735581
3426,278.180755312853,14.877404619884
3426.5,277.766243325173,14.8652717155328
3427,278.466510695242,14.8728655039107
3427.5,277.814504203465,14.8770292090737
3428,277.239148851222,14.8728180086812
3428.5,277.52175195957,14.8721203191635
3429,278.193818704561,14.8692383060791
3429.5,277.782498313274,14.8631900275257
3430,277.922262344815,14.8738823149222
3430.5,278.197446691147,14.8715541202852
3431,277.418214363876,14.8750296278109
3431.5,278.221299662108,14.8692054427855
3432,277.63629959387,14.8692763837661
3432.5,277.72725109436,14.8719862965556
3433,277.275933298796,14.8684862563851
3433.5,278.94498109722,14.8727380461508
3434,277.338122289261,14.8723941084765
3434.5,278.305236968015,14.8700011797699
3435,277.956376712884,14.8741107777407
3435.5,277.31025691395,14.8767989505598
3436,277.633449831096,14.8719016467939
3436.5,278.355018404632,14.8740590854341
3437,277.706927817204,14.8693820267148
3437.5,278.353152432582,14.8697348259066
3438,278.148669971271,14.8675259395998
3438.5,276.362064325181,14.8736678867744
3439,278.489887123817,14.8694615353856
3439.5,277.313996066915,14.8722229538357
3440,278.234262556395,14.8716569940318
3440.5,278.049811407893,14.8727197075311
3441,278.162973998621,14.8718150626109
3441.5,277.846331955357,14.8749504119284
3442,279.020598094636,14.8769645887567
3442.5,278.219444202353,14.8754556594595
3443,277.508141767874,14.8740589141874
3443.5,278.107349158432,14.8722130036498
3444,278.210512573184,14.872042090772
3444.5,277.968626975156,14.8713179579478
3445,277.57113739993,14.8686951747479
3445.5,278.030650698866,14.8764495495885
3446,278.221456877651,14.873378579457
3446.5,278.151550657293,14.8720644766713
3447,277.883622436041,14.8709904719062
3447.5,278.41067898583,14.8670010364207
3448,277.997075457593,14.8715634852506
3448.5,278.721122377535,14.8651540700649
3449,277.872954555982,14.8685355118772
3449.5,277.414312188166,14.8726005870001
3450,277.257467552978,14.8668460479805
3450.5,278.48251610128,14.87826748142
3451,277.761247132181,14.8729345170743
3451.5,278.315707042774,14.8729792645136
3452,277.661950226313,14.8733311062599
3452.5,278.506559061052,14.8721697856902
3453,278.549921052518,14.8725948435971
3453.5,277.785919823006,14.8698340231004
3454,277.954057987372,14.8685989524111
3454.5,277.511889442626,14.8752630360447
3455,276.909936026097,14.8664632772839
3455.5,277.907846235224,14.8708270488156
3456,277.297164755384,14.8686830559922
3456.5,277.757988275285,14.8710156800506
3457,278.31242449179,14.8713463461898
3457.5,278.002531353019,14.8738669427634
3458,278.291752949788,14.8655307046653
3458.5,277.818983594763,14.8712276437825
3459,278.718722166738,14.8691586580357
3459.5,278.608926237607,14.865365297845
3460,278.921665229894,14.8684886149944
3460.5,277.834162946696,14.8718271089101
3461,278.351010343967,14.8681268493019
3461.5,278.27862605338,14.8691056131314
3462,278.141130713281,14.8747125686711
3462.5,278.226137339752,14.8709323694891
3463,278.139000218078,14.868506964233
3463.5,278.214110107366,14.8695022207361
3464,278.620698152168,14.8647138184865
3464.5,277.954733657049,14.8767580367587
3465,278.374809292359,14.8713320301159
3465.5,278.358630094813,14.8715465823303
3466,277.570375856342,14.8735542914051
3466.5,277.301171836925,14.8730344693149
3467,277.709303548729,14.8723280989455
3467.5,278.524470243629,14.8780365718407
3468,278.66307834874,14.8758081652016
3468.5,278.107229881537,14.8728337050956
3469,278.38314668148,14.8759820070303
3469.5,278.063124991341,14.867261661629
3470,278.720031075158,14.869959341788
3470.5,278.478400067519,14.8716939655427
3471,277.639229145954,14.8727362457383
3471.5,277.976444959899,14.8677995415706
3472,277.709952220053,14.874971605423
3472.5,277.789812396169,14.8731083541822
3473,278.69037742408,14.874516582499
3473.5,277.882432613319,14.8658696990704
3474,277.965954679657,14.8715952830399
3474.5,277.802456404526,14.8734693363086
3475,278.136681763997,14.8709200845378
3475.5,278.963179016905,14.8712565552164
3476,278.091435450482,14.8692189781591
3476.5,277.82997259936,14.8767017744421
3477,277.96646468479,14.8729682333313
3477.5,278.636719978571,14.8725138423795
3478,278.482663442832,14.8736647889584
3478.5,277.483037851455,14.866852919775
3479,278.16146302584,14.874486586537
3479.5,278.675908085925,14.8704406075678
3480,278.360345943163,14.8727773344274
3480.5,277.636859967378,14.8764758137625
3481,278.009712859021,14.8739903712436
3481.5,277.670318792032,14.8774361735729
3482,278.086860239845,14.8689169007445
3482.5,277.719812586381,14.8755939649033
3483,278.301016348666,14.8690235112442
3483.5,278.387332003363,14.870626200672
3484,277.954864193813,14.869368973362
3484.5,278.627701646556,14.8747889598427
3485,279.030165990298,14.8718051000431
3485.5,278.304405254245,14.8688686277288
3486,278.107164513217,14.8790690109004
3486.5,278.5644980858,14.8692696247477
3487,278.85812889305,14.8698304399155
3487.5,277.879627741671,14.870972690972
3488,277.827282864377,14.8669786981635
3488.5,277.715935684434,14.8753040920178
3489,277.944463756529,14.872075964206
3489.5,278.120164403378,14.8747339509878
3490,278.458173715124,14.877796920762
3490.5,278.849111597077,14.8773150812222
3491,277.311100863915,14.8715646603602
3491.5,277.941906194766,14.8661465511672
3492,277.595539077852,14.872080147903
3492.5,277.587806302292,14.8705214289464
3493,278.489688431957,14.8723499645751
3493.5,277.793646397872,14.8782398258573
3494,277.848844407623,14.8681563048786
3494.5,277.371594543709,14.8718897712463
3495,277.644051098892,14.8669122793208
3495.5,278.551497569894,14.877974879303
3496,277.545603071796,14.8734877511976
3496.5,277.054396059093,14.8695420585403
3497,277.932874602725,14.8661767400437
3497.5,277.826094687022,14.8695524663022
3498,277.865218067662,14.869875697222
3498.5,277.584526392164,14.8704539906436
3499,278.075947247071,14.8780759368599
3499.5,278.456379440827,14.8696550785857
3500,277.678841825049,14.8751457102325
3500.5,278.633922342389,14.8670025964582
3501,277.394212850533,14.8734479136843
3501.5,278.494502082759,14.8692544354042
3502,278.121060917016,14.870311556705
3502.5,277.930840428929,14.8700912447931
3503,278.742511171764,14.8720284452094
3503.5,278.729170503295,14.8677260244022
3504,276.717367436873,14.8663795678571
3504.5,277.927053460642,14.875906555103
3505,277.763367783789,14.8680447350973
3505.5,278.254482311821,14.8738040005529
3506,278.900204160998,14.8701426960527
3506.5,277.668634327048,14.8738923075
3507,277.845547890666,14.8766437100883
3507.5,277.959349773187,14.8747806975304
3508,277.776920641211,14.8705253865012
3508.5,278.09090476982,14.869914867367
3509,277.754466017843,14.8699140368818
3509.5,277.191876016868,14.8717279173569
3510,278.460336716959,14.878486608656
3510.5,278.215308646849,14.8697963032408
3511,278.311081810757,14.8774102426519
3511.5,278.824900390423,14.8674254836529
3512,277.687149280961,14.8676982024415
3512.5,278.344321856971,14.8725219963379
3513,278.518877710301,14.8664943584703
3513.5,278.059309762897,14.8694651886742
3514,278.809595635695,14.8712736661402
3514.5,277.639276242541,14.8730139987036
3515,277.925508024711,14.872180836719
3515.5,278.530308303778,14.8708157176984
3516,277.95504320074,14.8709899883195
3516.5,278.459397999534,14.8717776251672
3517,277.868848729237,14.8762320559688
3517.5,277.724882905627,14.876477612891
3518,277.681772445301,14.8710605895358
3518.5,278.940756988879,14.8660660112626
3519,278.29117279641,14.8740728027014
3519.5,278.156632766603,14.8751366532115
3520,277.762259991216,14.8705233057121
3520.5,277.963469800102,14.862721053719
3521,278.578583691487,14.8679020729946
3521.5,277.78602790706,14.8693184947545
3522,277.949486027125,14.8662901579271
3522.5,278.322329765239,14.8696066629695
3523,277.911233668179,14.8715371165069
3523.5,277.856695707445,14.8726253352532
3524,277.78339092204,14.8771815043173
3524.5,277.602615028515,14.8679213262107
3525,278.967879169633,14.87650048304
3525.5,278.855756523922,14.8732149953903
3526,277.968440286296,14.8689932555289
3526.5,278.120573903268,14.8720997711044
3527,278.712667806745,14.8689737075706
3527.5,277.74197376553,14.8703596691897
3528,277.550945944611,14.8786059431823
3528.5,277.772877775387,14.8742880249007
3529,278.46238543455,14.8678386300644
3529.5,278.160015523566,14.8744809155756
3530,278.388823907388,14.8741083683204
3530.5,278.016891125813,14.8738812305706
3531,277.779106870606,14.8686953553546
3531.5,277.535538786569,14.8717895235212
3532,278.403356669406,14.8690274754213
3532.5,277.598883494222,14.8738661786026
3533,278.10810031654,14.8694946714437
3533.5,278.268270401457,14.8719995996688
3534,277.877304710702,14.8682188582067
3534.5,277.628375391073,14.8696941442858
3535,278.022098781641,14.8756257234544
3535.5,277.779515872001,14.8731642082514
3536,277.903723891011,14.8731378342291
3536.5,277.32733068546,14.8777361182502
3537,277.542769755436,14.8694486067532
3537.5,278.712974898479,14.8688226856247
3538,277.240481998294,14.8725732067163
3538.5,277.922125081046,14.8713504283967
3539,278.050391260282,14.8707338601654
3539.5,278.031811497161,14.8689923340937
3540,278.394928943598,14.8744004705637
3540.5,278.37165881413,14.877849830315
3541,278.375424683868,14.8694504992045
3541.5,276.839251106513,14.8700346712942
3542,278.478784013767,14.8721816646525
3542.5,277.58582347293,14.8673347699142
3543,277.280507521542,14.8718308074473
3543.5,277.92153116923,14.8746597565613
3544,278.076362274921,14.874954011084
3544.5,278.367136719789,14.8683631697385
3545,278.392838790142,14.8751029155058
3545.5,277.16557353021,14.8740916462882
3546,278.356016559001,14.8689517227445
3546.5,277.420459856142,14.8690456844311
3547,278.299253459469,14.8741818521039
3547.5,277.327175036195,14.8660055509946
3548,278.643658266104,14.875080717392
3548.5,276.707767850948,14.8706868739535
3549,278.109606397316,14.8765305409277
3549.5,277.911969167935,14.869176386741
3550,278.177590678948,14.8716573410085
3550.5,278.476229423861,14.8674415723888
3551,278.424428125034,14.8720734636644
3551.5,278.46028325034,14.8760762044916
3552,278.72363487741,14.8758965226242
3552.5,278.253154620134,14.8685656145716
3553,277.552239585442,14.8714882990837
3553.5,278.518224243691,14.8661861753781
3554,278.351508215617,14.8713457652369
3554.5,278.594636999586,14.8697881633194
3555,277.666185581791,14.8711585840652
3555.5,277.815253772192,14.8706700302902
3556,277.761301210731,14.8715650693081
3556.5,277.920386602894,14.8761808490729
3557,277.626356654291,14.8711684377962
3557.5,278.265061193311,14.8742005808633
3558,277.514185946508,14.8767625921271
3558.5,277.915896421162,14.8685900178298
3559,278.167352899675,14.8715012677848
3559.5,277.416530229358,14.8724530114206
3560,277.930048005543,14.870786001888
3560.5,277.535096120527,14.8738803284287
3561,277.534469248566,14.8697584545104
3561.5,278.240753804304,14.8698032073936
3562,278.247979099803,14.8772270472746
3562.5,278.09910357679,14.874226254961
