Time,vLO_control,vLE_control,cLO_measured,cRE_measured
41.5,0.5,0.5,14.87991304,54.95809839
42,0.5,0.5,14.87991304,54.95809839
42.5,0.5,0.5,14.87991304,54.95809839
43,0.5,0.5,14.87991304,54.95809839
43.5,0.5,0.5,14.87991304,54.95809839
44,0.5,0.5,14.87991304,54.95809839
44.5,0.5,0.5,14.87991304,54.95809839
45,0.5,0.5,14.87991304,54.95809839
45.5,0.5,0.5,14.87991304,54.95809839
46,0.5,0.5,14.87991304,54.95809839
46.5,0.5,0.5,14.87991304,54.95809839
47,0.5,0.5,14.87991304,54.95809839
47.5,0.5,0.5,14.87991304,54.95809839
48,0.5,0.5,14.87991304,54.95809839
48.5,0.5,0.5,14.87991304,54.95809839
49,0.5,0.5,14.87991304,54.95809839
49.5,0.5,0.5,14.87991304,54.95809839
50,0.5,0.5,14.87991304,54.95809839
50.5,0.5,0.5,14.87991304,54.95809839
51,0.5,0.5,14.87991304,54.95809839
51.5,0.5,0.5,14.87991304,54.95809839
52,0.5,0.5,14.87991304,54.95809839
52.5,0.5,0.5,14.87991304,54.95809839
53,0.5,0.5,14.87991304,54.95809839
53.5,0.5,0.5,14.87991304,54.95809839
54,0.5,0.5,14.87991304,54.95809839
54.5,0.5,0.5,14.87991304,54.95809839
55,0.5,0.5,14.87991304,54.95809839
55.5,0.5,0.5,14.87991304,54.95809839
56,0.5,0.5,14.87991304,54.95809839
56.5,0.5,0.5,14.87991304,54.95809839
57,0.5,0.5,14.87991304,54.95809839
57.5,0.5,0.5,14.87991304,54.95809839
58,0.5,0.5,14.87991304,54.95809839
58.5,0.5,0.5,14.87991304,54.95809839
59,0.5,0.5,14.87991304,54.95809839
59.5,0.5,0.5,14.87991304,54.95809839
60,0.5,0.5,14.87991304,54.95809839
60.5,0.5,0.5,14.87991304,54.95809839
61,0.5,0.5,14.87991304,54.95809839
61.5,0.5,0.5,14.87991304,54.95809839
62,0.5,0.5,14.87991304,54.95809839
62.5,0.5,0.5,14.87991304,54.95809839
63,0.5,0.5,14.87991304,54.95809839
63.5,0.5,0.5,14.87991304,54.95809839
64,0.5,0.5,14.87991304,54.95809839
64.5,0.5,0.5,14.87991304,54.95809839
65,0.5,0.5,14.87991304,54.95809839
65.5,0.5,0.5,14.87991304,54.95809839
66,0.5,0.5,14.87991304,54.95809839
66.5,0.5,0.5,14.87991304,54.95809839
67,0.5,0.5,14.87991304,54.95809839
67.5,0.5,0.5,14.87991304,54.95809839
68,0.5,0.5,14.87991304,54.95809839
68.5,0.5,0.5,14.87991304,54.95809839
69,0.5,0.5,14.87991304,54.95809839
69.5,0.5,0.5,14.87991304,54.95809839
70,0.5,0.5,14.87991304,54.95809839
70.5,0.5,0.5,14.87991304,54.95809839
71,0.5,0.5,14.87991304,54.95809839
71.5,0.5,0.5,14.87991304,54.95809839
72,0.5,0.5,14.87991304,54.95809839
72.5,0.5,0.5,14.87991304,54.95809839
73,0.5,0.5,14.87991304,54.95809839
73.5,0.5,0.5,14.87991304,54.95809839
74,0.5,0.5,14.87991304,54.95809839
74.5,0.5,0.5,14.87991304,54.95809839
75,0.5,0.5,14.87991304,54.95809839
75.5,0.5,0.5,14.87991304,54.95809839
76,0.5,0.5,14.87991304,54.95809839
76.5,0.5,0.5,14.87991304,54.95809839
77,0.5,0.5,14.87991304,54.95809839
77.5,0.5,0.5,14.87991304,54.95809839
78,0.5,0.5,14.87991304,54.95809839
78.5,0.5,0.5,14.87991304,54.95809839
79,0.5,0.5,14.87991304,54.95809839
79.5,0.5,0.5,14.87991304,54.95809839
80,0.5,0.5,14.87991304,54.95809839
80.5,0.5,0.5,14.87991304,54.95809839
81,0.5,0.5,14.87991304,54.95809839
81.5,0.5,0.5,14.87991304,54.95809839
82,0.5,0.5,14.87991304,54.95809839
82.5,0.5,0.5,14.87991304,54.95809839
83,0.5,0.5,14.87991304,54.95809839
83.5,0.5,0.5,14.87991304,54.95809839
84,0.5,0.5,14.87991304,54.95809839
84.5,0.5,0.5,14.87991304,54.95809839
85,0.5,0.5,14.87991304,54.95809839
85.5,0.5,0.5,14.87991304,54.95809839
86,0.5,0.5,14.87991304,54.95809839
86.5,0.5,0.5,14.87991304,54.95809839
87,0.5,0.5,14.87991304,54.95809839
87.5,0.5,0.5,14.87991304,54.95809839
88,0.5,0.5,14.87991304,54.95809839
88.5,0.5,0.5,14.87991304,54.95809839
89,0.5,0.5,14.87991304,54.95809839
89.5,0.5,0.5,14.87991304,54.95809839
90,0.5,0.5,14.87991304,54.95809839
90.5,0.5,0.5,14.87991304,54.95809839
91,0.5,0.5,14.87991304,54.95809839
91.5,0.5,0.5,14.87991304,54.95809839
92,0.5,0.5,14.87991304,54.95809839
92.5,0.5,0.5,14.87991304,54.95809839
93,0.5,0.5,14.87991304,54.95809839
93.5,0.5,0.5,14.87991304,54.95809839
94,0.5,0.5,14.87991304,54.95809839
94.5,0.5,0.5,14.87991304,54.95809839
95,0.5,0.5,14.87991304,54.95809839
95.5,0.5,0.5,14.87991304,54.95809839
96,0.5,0.5,14.87991304,54.95809839
96.5,0.5,0.5,14.87991304,54.95809839
97,0.5,0.5,14.87991304,54.95809839
97.5,0.5,0.5,14.87991304,54.95809839
98,0.5,0.5,14.87991304,54.95809839
98.5,0.5,0.5,14.87991304,54.95809839
99,0.5,0.5,14.87991304,54.95809839
99.5,0.5,0.5,14.87991304,54.95809839
100,0.5,0.5,14.87991304,54.95809839
100.5,0.5,0.5,14.87991304,54.95809839
101,0.5,0.5,14.87991304,54.95809839
101.5,0.5,0.5,14.87991304,54.95809839
102,0.5,0.5,14.87991304,54.95809839
102.5,0.5,0.5,14.87991304,54.95809839
103,0.5,0.5,14.87991304,54.95809839
103.5,0.5,0.5,14.87991304,54.95809839
104,0.5,0.5,14.87991304,54.95809839
104.5,0.5,0.5,14.87991304,54.95809839
105,0.5,0.5,14.87991304,54.95809839
105.5,0.5,0.5,14.87991304,54.95809839
106,0.5,0.5,14.87991304,54.95809839
106.5,0.5,0.5,14.87991304,54.95809839
107,0.5,0.5,14.87991304,54.95809839
107.5,0.5,0.5,14.87991304,54.95809839
108,0.5,0.5,14.87991304,54.95809839
108.5,0.5,0.5,14.87991304,54.95809839
109,0.5,0.5,14.87991304,54.95809839
109.5,0.5,0.5,14.87991304,54.95809839
110,0.5,0.5,14.87991304,54.95809839
110.5,0.5,0.5,14.87991304,54.95809839
111,0.5,0.5,14.87991304,54.95809839
111.5,0.5,0.5,14.87991304,54.95809839
112,0.5,0.5,14.87991304,54.95809839
112.5,0.5,0.5,14.87991304,54.95809839
113,0.5,0.5,14.87991304,54.95809839
113.5,0.5,0.5,14.87991304,54.95809839
114,0.5,0.5,14.87991304,54.95809839
114.5,0.5,0.5,14.87991304,54.95809839
115,0.5,0.5,14.87991304,54.95809839
115.5,0.5,0.5,14.87991304,54.95809839
116,0.5,0.5,14.87991304,54.95809839
116.5,0.5,0.5,14.87991304,54.95809839
117,0.5,0.5,14.87991304,54.95809839
117.5,0.5,0.5,14.87991304,54.95809839
118,0.5,0.5,14.87991304,54.95809839
118.5,0.5,0.5,14.87991304,54.95809839
119,0.5,0.5,14.87991304,54.95809839
119.5,0.5,0.5,14.87991304,54.95809839
120,0.5,0.5,14.87991304,54.95809839
120.5,0.5,0.5,14.87991304,54.95809839
121,0.5,0.5,14.87991304,54.95809839
121.5,0.5,0.5,14.87991304,54.95809839
122,0.5,0.5,14.87991304,54.95809839
122.5,0.5,0.5,14.87991304,54.95809839
123,0.5,0.5,14.87991304,54.95809839
123.5,0.5,0.5,14.87991304,54.95809839
124,0.5,0.5,14.87991304,54.95809839
124.5,0.5,0.5,14.87991304,54.95809839
125,0.5,0.5,14.87991304,54.95809839
125.5,0.5,0.5,14.87991304,54.95809839
126,0.5,0.5,14.87991304,54.95809839
126.5,0.5,0.5,14.87991304,54.95809839
127,0.5,0.5,14.87991304,54.95809839
127.5,0.5,0.5,14.87991304,54.95809839
128,0.5,0.5,14.87991304,54.95809839
128.5,0.5,0.5,14.87991304,54.95809839
129,0.5,0.5,14.87991304,54.95809839
129.5,0.5,0.5,14.87991304,54.95809839
130,0.5,0.5,14.87991304,54.95809839
130.5,0.5,0.5,14.87991304,54.95809839
131,0.5,0.5,14.87991304,54.95809839
131.5,0.5,0.5,14.87991304,54.95809839
132,0.5,0.5,14.87991304,54.95809839
132.5,0.5,0.5,14.87991304,54.95809839
133,0.5,0.5,14.87991304,54.95809839
133.5,0.5,0.5,14.87991304,54.95809839
134,0.5,0.5,14.87991304,54.95809839
134.5,0.5,0.5,14.87991304,54.95809839
135,0.5,0.5,14.87991304,54.95809839
135.5,0.5,0.5,14.87991304,54.95809839
136,0.5,0.5,14.87991304,54.95809839
136.5,0.5,0.5,14.87991304,54.95809839
137,0.5,0.5,14.87991304,54.95809839
137.5,0.5,0.5,14.87991304,54.95809839
138,0.5,0.5,14.87991304,54.95809839
138.5,0.5,0.5,14.87991304,54.95809839
139,0.5,0.5,14.87991304,54.95809839
139.5,0.5,0.5,14.87991304,54.95809839
140,0.5,0.5,14.87991304,54.95809839
140.5,0.5,0.5,14.87991304,54.95809839
141,0.5,0.5,14.87991304,54.95809839
141.5,0.5,0.5,14.87991304,54.95809839
142,0.5,0.5,14.87991304,54.95809839
142.5,0.5,0.5,14.87991304,54.95809839
143,0.5,0.5,14.87991304,54.95809839
143.5,0.5,0.5,14.87991304,54.95809839
144,0.5,0.5,14.87991304,54.95809839
144.5,0.5,0.5,14.87991304,54.95809839
145,0.5,0.5,14.87991304,54.95809839
145.5,0.5,0.5,14.87991304,54.95809839
146,0.5,0.5,14.87991304,54.95809839
146.5,0.5,0.5,14.87991304,54.95809839
147,0.5,0.5,14.87991304,54.95809839
147.5,0.5,0.5,14.87991304,54.95809839
148,0.5,0.5,14.87991304,54.95809839
148.5,0.5,0.5,14.87991304,54.95809839
149,0.5,0.5,14.87991304,54.95809839
149.5,0.5,0.5,14.87991304,54.95809839
150,0.5,0.5,14.87991304,54.95809839
150.5,0.5,0.5,14.87991304,54.95809839
151,0.5,0.5,14.87991304,54.95809839
151.5,0.5,0.5,14.87991304,54.95809839
152,0.5,0.5,14.87991304,54.95809839
152.5,0.5,0.5,14.87991304,54.95809839
153,0.5,0.5,14.87991304,54.95809839
153.5,0.5,0.5,14.87991304,54.95809839
154,0.5,0.5,14.87991304,54.95809839
154.5,0.5,0.5,14.87991304,54.95809839
155,0.5,0.5,14.87991304,54.95809839
155.5,0.5,0.5,14.87991304,54.95809839
156,0.5,0.5,14.87991304,54.95809839
156.5,0.5,0.5,14.87991304,54.95809839
157,0.5,0.5,14.87991304,54.95809839
157.5,0.5,0.5,14.87991304,54.95809839
158,0.5,0.5,14.87991304,54.95809839
158.5,0.5,0.5,14.87991304,54.95809839
159,0.5,0.5,14.87991304,54.95809839
159.5,0.5,0.5,14.87991304,54.95809839
160,0.5,0.5,14.87991304,54.95809839
160.5,0.5,0.5,14.87991304,54.95809839
161,0.5,0.5,14.87991304,54.95809839
161.5,0.5,0.5,14.87991304,54.95809839
162,0.5,0.5,14.87991304,54.95809839
162.5,0.5,0.5,14.87991304,54.95809839
163,0.5,0.5,14.87991304,54.95809839
163.5,0.5,0.5,14.87991304,54.95809839
164,0.5,0.5,14.87991304,54.95809839
164.5,0.5,0.5,14.87991304,54.95809839
165,0.5,0.5,14.87991304,54.95809839
165.5,0.5,0.5,14.87991304,54.95809839
166,0.5,0.5,14.87991304,54.95809839
166.5,0.5,0.5,14.87991304,54.95809839
167,0.5,0.5,14.87991304,54.95809839
167.5,0.5,0.5,14.87991304,54.95809839
168,0.5,0.5,14.87991304,54.95809839
168.5,0.5,0.5,14.87991304,54.95809839
169,0.5,0.5,14.87991304,54.95809839
169.5,0.5,0.5,14.87991304,54.95809839
170,0.5,0.5,14.87991304,54.95809839
170.5,0.5,0.5,14.87991304,54.95809839
171,0.5,0.5,14.87991304,54.95809839
171.5,0.5,0.5,14.87991304,54.95809839
172,0.5,0.5,14.87991304,54.95809839
172.5,0.5,0.5,14.87991304,54.95809839
173,0.5,0.5,14.87991304,54.95809839
173.5,0.5,0.5,14.87991304,54.95809839
174,0.5,0.5,14.87991304,54.95809839
174.5,0.5,0.5,14.87991304,54.95809839
175,0.5,0.5,14.87991304,54.95809839
175.5,0.5,0.5,14.87991304,54.95809839
176,0.5,0.5,14.87991304,54.95809839
176.5,0.5,0.5,14.87991304,54.95809839
177,0.5,0.5,14.87991304,54.95809839
177.5,0.5,0.5,14.87991304,54.95809839
178,0.5,0.5,14.87991304,54.95809839
178.5,0.5,0.5,14.87991304,54.95809839
179,0.5,0.5,14.87991304,54.95809839
179.5,0.5,0.5,14.87991304,54.95809839
180,0.5,0.5,14.87991304,54.95809839
180.5,0.5,0.5,14.87991304,54.95809839
181,0.5,0.5,14.87991304,54.95809839
181.5,0.5,0.5,14.87991304,54.95809839
182,0.5,0.5,14.87991304,54.95809839
182.5,0.5,0.5,14.87991304,54.95809839
183,0.5,0.5,14.87991304,54.95809839
183.5,0.5,0.5,14.87991304,54.95809839
184,0.5,0.5,14.87991304,54.95809839
184.5,0.5,0.5,14.87991304,54.95809839
185,0.5,0.5,14.87991304,54.95809839
185.5,0.5,0.5,14.87991304,54.95809839
186,0.5,0.5,14.87991304,54.95809839
186.5,0.5,0.5,14.87991304,54.95809839
187,0.5,0.5,14.87991304,54.95809839
187.5,0.5,0.5,14.87991304,54.95809839
188,0.5,0.5,14.87991304,54.95809839
188.5,0.5,0.5,14.87991304,54.95809839
189,0.5,0.5,14.87991304,54.95809839
189.5,0.5,0.5,14.87991304,54.95809839
190,0.5,0.5,14.87991304,54.95809839
190.5,0.5,0.5,14.87991304,54.95809839
191,0.5,0.5,14.87991304,54.95809839
191.5,0.5,0.5,14.87991304,54.95809839
192,0.5,0.5,14.87991304,54.95809839
192.5,0.5,0.5,14.87991304,54.95809839
193,0.5,0.5,14.87991304,54.95809839
193.5,0.5,0.5,14.87991304,54.95809839
194,0.5,0.5,14.87991304,54.95809839
194.5,0.5,0.5,14.87991304,54.95809839
195,0.5,0.5,14.87991304,54.95809839
195.5,0.5,0.5,14.87991304,54.95809839
196,0.5,0.5,14.87991304,54.95809839
196.5,0.5,0.5,14.87991304,54.95809839
197,0.5,0.5,14.87991304,54.95809839
197.5,0.5,0.5,14.87991304,54.95809839
198,0.5,0.5,14.87991304,54.95809839
198.5,0.5,0.5,14.87991304,54.95809839
199,0.5,0.5,14.87991304,54.95809839
199.5,0.5,0.5,14.87991304,54.95809839
200,0.5,0.5,14.87991304,54.95809839
200.5,0.5,0.5,14.87991304,54.95809839
201,0.5,0.5,14.87991304,54.95809839
201.5,0.5,0.5,14.87991304,54.95809839
202,0.5,0.5,14.87991304,54.95809839
202.5,0.5,0.5,14.87991304,54.95809839
203,0.5,0.5,14.87991304,54.95809839
203.5,0.5,0.5,14.87991304,54.95809839
204,0.5,0.5,14.87991304,54.95809839
204.5,0.5,0.5,14.87991304,54.95809839
205,0.5,0.5,14.87991304,54.95809839
205.5,0.5,0.5,14.87991304,54.95809839
206,0.5,0.5,14.87991304,54.95809839
206.5,0.5,0.5,14.87991304,54.95809839
207,0.5,0.5,14.87991304,54.95809839
207.5,0.5,0.5,14.87991304,54.95809839
208,0.5,0.5,14.87991304,54.95809839
208.5,0.5,0.5,14.87991304,54.95809839
209,0.5,0.5,14.87991304,54.95809839
209.5,0.5,0.5,14.87991304,54.95809839
210,0.5,0.5,14.87991304,54.95809839
210.5,0.5,0.5,14.87991304,54.95809839
211,0.5,0.5,14.87991304,54.95809839
211.5,0.5,0.5,14.87991304,54.95809839
212,0.5,0.5,14.87991304,54.95809839
212.5,0.5,0.5,14.87991304,54.95809839
213,0.5,0.5,14.87991304,54.95809839
213.5,0.5,0.5,14.87991304,54.95809839
214,0.5,0.5,14.87991304,54.95809839
214.5,0.5,0.5,14.87991304,54.95809839
215,0.5,0.5,14.87991304,54.95809839
215.5,0.5,0.5,14.87991304,54.95809839
216,0.5,0.5,14.87991304,54.95809839
216.5,0.5,0.5,14.87991304,54.95809839
217,0.5,0.5,14.87991304,54.95809839
217.5,0.5,0.5,14.87991304,54.95809839
218,0.5,0.5,14.87991304,54.95809839
218.5,0.5,0.5,14.87991304,54.95809839
219,0.5,0.5,14.87991304,54.95809839
219.5,0.5,0.5,14.87991304,54.95809839
220,0.5,0.5,14.87991304,54.95809839
220.5,0.5,0.5,14.87991304,54.95809839
221,0.5,0.5,14.87991304,54.95809839
221.5,0.5,0.5,14.87991304,54.95809839
222,0.5,0.5,14.87991304,54.95809839
222.5,0.5,0.5,14.87991304,54.95809839
223,0.5,0.5,14.87991304,54.95809839
223.5,0.5,0.5,14.87991304,54.95809839
224,0.5,0.5,14.87991304,54.95809839
224.5,0.5,0.5,14.87991304,54.95809839
225,0.5,0.5,14.87991304,54.95809839
225.5,0.5,0.5,14.87991304,54.95809839
226,0.5,0.5,14.87991304,54.95809839
226.5,0.5,0.5,14.87991304,54.95809839
227,0.5,0.5,14.87991304,54.95809839
227.5,0.5,0.5,14.87991304,54.95809839
228,0.5,0.5,14.87991304,54.95809839
228.5,0.5,0.5,14.87991304,54.95809839
229,0.5,0.5,14.87991304,54.95809839
229.5,0.5,0.5,14.87991304,54.95809839
230,0.5,0.5,14.87991304,54.95809839
230.5,0.5,0.5,14.87991304,54.95809839
231,0.5,0.5,14.87991304,54.95809839
231.5,0.5,0.5,14.87991304,54.95809839
232,0.5,0.5,14.87991304,54.95809839
232.5,0.5,0.5,14.87991304,54.95809839
233,0.5,0.5,14.87991304,54.95809839
233.5,0.5,0.5,14.87991304,54.95809839
234,0.5,0.5,14.87991304,54.95809839
234.5,0.5,0.5,14.87991304,54.95809839
235,0.5,0.5,14.87991304,54.95809839
235.5,0.5,0.5,14.87991304,54.95809839
236,0.5,0.5,14.87991304,54.95809839
236.5,0.5,0.5,14.87991304,54.95809839
237,0.5,0.5,14.87991304,54.95809839
237.5,0.5,0.5,14.87991304,54.95809839
238,0.5,0.5,14.87991304,54.95809839
238.5,0.5,0.5,14.87991304,54.95809839
239,0.5,0.5,14.87991304,54.95809839
239.5,0.5,0.5,14.87991304,54.95809839
240,0.5,0.5,14.87991304,54.95809839
240.5,0.5,0.5,14.87991304,54.95809839
241,0.5,0.5,14.87991304,54.95809839
241.5,0.5,0.5,14.87991304,54.95809839
242,0.5,0.5,14.87991304,54.95809839
242.5,0.5,0.5,14.87991304,54.95809839
243,0.5,0.5,14.87991304,54.95809839
243.5,0.5,0.5,14.87991304,54.95809839
244,0.5,0.5,14.87991304,54.95809839
244.5,0.5,0.5,14.87991304,54.95809839
245,0.5,0.5,14.87991304,54.95809839
245.5,0.5,0.5,14.87991304,54.95809839
246,0.5,0.5,14.87991304,54.95809839
246.5,0.5,0.5,14.87991304,54.95809839
247,0.5,0.5,14.87991304,54.95809839
247.5,0.5,0.5,14.87991304,54.95809839
248,0.5,0.5,14.87991304,54.95809839
248.5,0.5,0.5,14.87991304,54.95809839
249,0.5,0.5,14.87991304,54.95809839
249.5,0.5,0.5,14.87991304,54.95809839
250,0.5,0.5,14.87991304,54.95809839
250.5,0.5,0.5,14.87991304,54.95809839
251,0.5,0.5,14.87991304,54.95809839
251.5,0.5,0.5,14.87991304,54.95809839
252,0.5,0.5,14.87991304,54.95809839
252.5,0.5,0.5,14.87991304,54.95809839
253,0.5,0.5,14.87991304,54.95809839
253.5,0.5,0.5,14.87991304,54.95809839
254,0.5,0.5,14.87991304,54.95809839
254.5,0.5,0.5,14.87991304,54.95809839
255,0.5,0.5,14.87991304,54.95809839
255.5,0.5,0.5,14.87991304,54.95809839
256,0.5,0.5,14.87991304,54.95809839
256.5,0.5,0.5,14.87991304,54.95809839
257,0.5,0.5,14.87991304,54.95809839
257.5,0.5,0.5,14.87991304,54.95809839
258,0.5,0.5,14.87991304,54.95809839
258.5,0.5,0.5,14.87991304,54.95809839
259,0.5,0.5,14.87991304,54.95809839
259.5,0.5,0.5,14.87991304,54.95809839
260,0.5,0.5,14.87991304,54.95809839
260.5,0.5,0.5,14.87991304,54.95809839
261,0.5,0.5,14.87991304,54.95809839
261.5,0.5,0.5,14.87991304,54.95809839
262,0.5,0.5,14.87991304,54.95809839
262.5,0.5,0.5,14.87991304,54.95809839
263,0.5,0.5,14.87991304,54.95809839
263.5,0.5,0.5,14.87991304,54.95809839
264,0.5,0.5,14.87991304,54.95809839
264.5,0.5,0.5,14.87991304,54.95809839
265,0.5,0.5,14.87991304,54.95809839
265.5,0.5,0.5,14.87991304,54.95809839
266,0.5,0.5,14.87991304,54.95809839
266.5,0.5,0.5,14.87991304,54.95809839
267,0.5,0.5,14.87991304,54.95809839
267.5,0.5,0.5,14.87991304,54.95809839
268,0.5,0.5,14.87991304,54.95809839
268.5,0.5,0.5,14.87991304,54.95809839
269,0.5,0.5,14.87991304,54.95809839
269.5,0.5,0.5,14.87991304,54.95809839
270,0.5,0.5,14.87991304,54.95809839
270.5,0.5,0.5,14.87991304,54.95809839
271,0.5,0.5,14.87991304,54.95809839
271.5,0.5,0.5,14.87991304,54.95809839
272,0.5,0.5,14.87991304,54.95809839
272.5,0.5,0.5,14.87991304,54.95809839
273,0.5,0.5,14.87991304,54.95809839
273.5,0.5,0.5,14.87991304,54.95809839
274,0.5,0.5,14.87991304,54.95809839
274.5,0.5,0.5,14.87991304,54.95809839
275,0.5,0.5,14.87991304,54.95809839
275.5,0.5,0.5,14.87991304,54.95809839
276,0.5,0.5,14.87991304,54.95809839
276.5,0.5,0.5,14.87991304,54.95809839
277,0.5,0.5,14.87991304,54.95809839
277.5,0.5,0.5,14.87991304,54.95809839
278,0.5,0.5,14.87991304,54.95809839
278.5,0.5,0.5,14.87991304,54.95809839
279,0.5,0.5,14.87991304,54.95809839
279.5,0.5,0.5,14.87991304,54.95809839
280,0.5,0.5,14.87991304,54.95809839
280.5,0.5,0.5,14.87991304,54.95809839
281,0.5,0.5,14.87991304,54.95809839
281.5,0.5,0.5,14.87991304,54.95809839
282,0.5,0.5,14.87991304,54.95809839
282.5,0.5,0.5,14.87991304,54.95809839
283,0.5,0.5,14.87991304,54.95809839
283.5,0.5,0.5,14.87991304,54.95809839
284,0.5,0.5,14.87991304,54.95809839
284.5,0.5,0.5,14.87991304,54.95809839
285,0.5,0.5,14.87991304,54.95809839
285.5,0.5,0.5,14.87991304,54.95809839
286,0.5,0.5,14.87991304,54.95809839
286.5,0.5,0.5,14.87991304,54.95809839
287,0.5,0.5,14.87991304,54.95809839
287.5,0.5,0.5,14.87991304,54.95809839
288,0.5,0.5,14.87991304,54.95809839
288.5,0.5,0.5,14.87991304,54.95809839
289,0.5,0.5,14.87991304,54.95809839
289.5,0.5,0.5,14.87991304,54.95809839
290,0.5,0.5,14.87991304,54.95809839
290.5,0.5,0.5,14.87991304,54.95809839
291,0.5,0.5,14.87991304,54.95809839
291.5,0.5,0.5,14.87991304,54.95809839
292,0.5,0.5,14.87991304,54.95809839
292.5,0.5,0.5,14.87991304,54.95809839
293,0.5,0.5,14.87991304,54.95809839
293.5,0.5,0.5,14.87991304,54.95809839
294,0.5,0.5,14.87991304,54.95809839
294.5,0.5,0.5,14.87991304,54.95809839
295,0.5,0.5,14.87991304,54.95809839
295.5,0.5,0.5,14.87991304,54.95809839
296,0.5,0.5,14.87991304,54.95809839
296.5,0.5,0.5,14.87991304,54.95809839
297,0.5,0.5,14.87991304,54.95809839
297.5,0.5,0.5,14.87991304,54.95809839
298,0.5,0.5,14.87991304,54.95809839
298.5,0.5,0.5,14.87991304,54.95809839
299,0.5,0.5,14.87991304,54.95809839
299.5,0.5,0.5,14.87991304,54.95809839
300,0.5,0.5,14.87991304,54.95809839
300.5,0.5,0.5,14.87991304,54.95809839
301,0.5,0.5,14.87991304,54.95809839
301.5,0.5,0.5,14.87991304,54.95809839
302,0.5,0.5,14.87991304,54.95809839
302.5,0.5,0.5,14.87991304,54.95809839
